geo_id,prompt
22473,"The latitude and longitude of the POI are 40.712683 North and 73.961298 West.
 The POI is located at 160 South 2nd Street. The postcode of the POI is 11211."
22474,"The latitude and longitude of the POI are 40.759323 North and 73.991706 West.
 The POI is located at 610 9th Avenue. The postcode of the POI is 10036."
22475,"The latitude and longitude of the POI are 40.755139 North and 73.98638 West.
 The postcode of the POI is 10018."
22476,"The name of this POI is West Side Jewish Center. The latitude and longitude of the POI are 40.753206 North and 73.994927 West.
 The POI is located at 347 West 34th Street in New York. The postcode of the POI is 10001."
22477,"The latitude and longitude of the POI are 40.727088 North and 73.979734 West.
 The POI is located at 163 Avenue B. The postcode of the POI is 10009."
22478,"The latitude and longitude of the POI are 40.731164 North and 73.977686 West.
 The POI is located at 2 Stuyvesant Oval. The postcode of the POI is 10009."
22479,"The name of this POI is New Hope Korean Church of New York. The latitude and longitude of the POI are 40.75545 North and 73.812498 West.
 The postcode of the POI is 11355."
22480,"The name of this POI is 176th Street. The latitude and longitude of the POI are 40.848579 North and 73.911661 West.
 The postcode of the POI is 10453."
22481,"The latitude and longitude of the POI are 40.671427 North and 73.98423 West.
 The POI is located at 359 5th Avenue. The postcode of the POI is 11215."
22482,"The latitude and longitude of the POI are 40.705601 North and 73.933327 West.
 The POI is located at 56 Bogart Street. The postcode of the POI is 11206."
22483,"The latitude and longitude of the POI are 40.723429 North and 73.952215 West.
 The POI is located at 57 Nassau Avenue. The postcode of the POI is 11222."
22484,"The name of this POI is Luna Park Houses 2. The latitude and longitude of the POI are 40.578999 North and 73.978447 West.
 The POI is located at 2817 Neptune Avenue in Brooklyn. The postcode of the POI is 11224."
22485,"The name of this POI is General Telephone Building. The latitude and longitude of the POI are 40.752778 North and 73.97318 West.
 The postcode of the POI is 10017."
22486,"The latitude and longitude of the POI are 40.777584 North and 73.954939 West.
 The POI is located at 1482 3rd Avenue. The postcode of the POI is 10028."
22487,"The latitude and longitude of the POI are 40.74807 North and 73.98807 West.
 The postcode of the POI is 10118."
22488,"The latitude and longitude of the POI are 40.719014 North and 74.002619 West.
 The POI is located at 405 Broadway. The postcode of the POI is 10013."
22489,"The latitude and longitude of the POI are 40.746155 North and 73.977863 West.
 The POI is located at 516 3rd Avenue. The postcode of the POI is 10016."
22490,"The name of this POI is The High Line. The latitude and longitude of the POI are 40.744087 North and 74.006943 West.
"
22491,"The name of this POI is 650 Madison Avenue. The latitude and longitude of the POI are 40.764106 North and 73.971889 West.
 The POI is located at 650 Madison Avenue in New York. The postcode of the POI is 10022."
22492,"The name of this POI is Fred F. French Building. The latitude and longitude of the POI are 40.755523 North and 73.979327 West.
 The POI is located at 551 5th Avenue in New York. The postcode of the POI is 10017."
22493,"The name of this POI is West 61st Street. The latitude and longitude of the POI are 40.76981 North and 73.982139 West.
 The postcode of the POI is 10023."
22494,"The latitude and longitude of the POI are 40.723996 North and 73.995947 West.
 The POI is located at 281 Lafayette Street. The postcode of the POI is 10012."
22495,"The name of this POI is Bronx and Pelham Parkway. The latitude and longitude of the POI are 40.856119 North and 73.833708 West.
 The postcode of the POI is 10461."
22496,"The latitude and longitude of the POI are 40.824972 North and 73.953616 West.
 The POI is located at 640 Riverside Drive. The postcode of the POI is 10031."
22497,"The latitude and longitude of the POI are 40.702433 North and 74.011212 West.
 The postcode of the POI is 10041."
22498,"The name of this POI is Cyclo. The latitude and longitude of the POI are 40.745545 North and 73.95351 West.
 The POI is located at 5-51 47th Avenue in Long Island City. The postcode of the POI is 11101."
22499,"The latitude and longitude of the POI are 40.724389 North and 73.999947 West.
 The POI is located at 103 Greene Street. The postcode of the POI is 10012."
22500,"The latitude and longitude of the POI are 40.69127 North and 74.018224 West.
 The POI is located at 410 Comfort Road. The postcode of the POI is 10004."
22501,"The name of this POI is Murray Hill East Suites. The latitude and longitude of the POI are 40.749195 North and 73.976515 West.
 The POI is located at 149 East 39th Street. The postcode of the POI is 10016."
22502,"The latitude and longitude of the POI are 40.736794 North and 73.984607 West.
 The POI is located at 237 3rd Avenue. The postcode of the POI is 10003."
22503,"The latitude and longitude of the POI are 40.868407 North and 73.92242 West.
 The POI is located at 60 Cooper Street. The postcode of the POI is 10034."
22504,"The name of this POI is Sunnyside Yard. The latitude and longitude of the POI are 40.747173 North and 73.935451 West.
 The postcode of the POI is 11104."
22505,"The name of this POI is 10 Liberty Street. The latitude and longitude of the POI are 40.707669 North and 74.008136 West.
 The postcode of the POI is 10005."
22506,"The name of this POI is Flatbush Avenue & Avenue K. The latitude and longitude of the POI are 40.62539 North and 73.939745 West.
 The postcode of the POI is 11234."
22507,"The latitude and longitude of the POI are 40.72858 North and 73.999502 West.
 The POI is located at 202 Thompson Street. The postcode of the POI is 10012."
22508,"The name of this POI is The Brotherhood Synagogue. The latitude and longitude of the POI are 40.736933 North and 73.985453 West.
 The POI is located at 28 Gramercy Park South in New York. The postcode of the POI is 10003."
22509,"The name of this POI is 3rd Avenue & Carroll Street. The latitude and longitude of the POI are 40.677403 North and 73.986076 West.
 The postcode of the POI is 11217."
22510,"The name of this POI is Riverpark. The latitude and longitude of the POI are 40.739698 North and 73.973547 West.
 The POI is located at 450 East 29th Street in New York. The postcode of the POI is 10016."
22511,"The latitude and longitude of the POI are 40.799849 North and 73.95404 West.
 The POI is located at 145 West 111th Street. The postcode of the POI is 10026."
22512,"The latitude and longitude of the POI are 40.747272 North and 73.982179 West.
 The POI is located at 56 East 34th Street. The postcode of the POI is 10016."
22513,"The latitude and longitude of the POI are 40.719673 North and 73.977126 West.
 The POI is located at 442 East Houston Street. The postcode of the POI is 10009."
22514,"The latitude and longitude of the POI are 40.734978 North and 73.976733 West.
 The POI is located at 4 Peter Cooper Road. The postcode of the POI is 10010."
22515,"The name of this POI is Ruxton Towers. The latitude and longitude of the POI are 40.777196 North and 73.978403 West.
 The POI is located at 50 West 72nd Street. The postcode of the POI is 10023."
22516,"The latitude and longitude of the POI are 40.79418 North and 73.971022 West.
 The POI is located at 204 West 96th Street in New York. The postcode of the POI is 10024."
22517,"The latitude and longitude of the POI are 40.72258 North and 73.997675 West.
 The POI is located at 73 Spring Street. The postcode of the POI is 10012."
22518,"The name of this POI is Long Island Jewish Forest Hills. The latitude and longitude of the POI are 40.729242 North and 73.851271 West.
 The POI is located at 102-01 66th Avenue in Forest Hills. The postcode of the POI is 11375."
22519,"The latitude and longitude of the POI are 40.722449 North and 73.991941 West.
 The POI is located at 19 Stanton Street. The postcode of the POI is 10002."
22520,"The latitude and longitude of the POI are 40.714127 North and 73.990452 West.
 The POI is located at 160 East Broadway. The postcode of the POI is 10002."
22521,"The name of this POI is Carousel Beverages. The latitude and longitude of the POI are 40.672404 North and 73.990335 West.
 The POI is located at 436 3rd Avenue. The postcode of the POI is 11215."
22522,"The latitude and longitude of the POI are 40.765741 North and 73.914508 West.
 The POI is located at 28-01 38th Street. The postcode of the POI is 11103."
22523,"The latitude and longitude of the POI are 40.721153 North and 73.984062 West.
 The POI is located at 3 Clinton Street in New York. The postcode of the POI is 10002."
22524,"The name of this POI is The Clemente. The latitude and longitude of the POI are 40.718884 North and 73.98629 West.
 The postcode of the POI is 10002."
22525,"The latitude and longitude of the POI are 40.7431 North and 73.98013 West.
 The POI is located at 428 3rd Avenue in New York. The postcode of the POI is 10016."
22526,"The latitude and longitude of the POI are 40.834641 North and 73.88307 West.
 The POI is located at 1719 West Farms Road. The postcode of the POI is 10460."
22527,"The latitude and longitude of the POI are 40.737216 North and 74.001089 West.
 The postcode of the POI is 10011."
22528,"The name of this POI is Platform B - Overpass. The latitude and longitude of the POI are 40.76307 North and 73.771788 West.
 The postcode of the POI is 11361."
22529,"The latitude and longitude of the POI are 40.851218 North and 73.930104 West.
 The POI is located at 403 Audubon Avenue. The postcode of the POI is 10033."
22530,"The latitude and longitude of the POI are 40.849932 North and 73.931611 West.
 The POI is located at 550 West 183rd Street. The postcode of the POI is 10033."
22531,"The name of this POI is West 49th Street/8th Avenue. The latitude and longitude of the POI are 40.761894 North and 73.986998 West.
 The postcode of the POI is 10019."
22532,"The latitude and longitude of the POI are 40.759846 North and 73.969778 West.
 The POI is located at 663 Lexington Avenue. The postcode of the POI is 10022."
